id;driver;image
9392;VT008281.GAL4@attP2;JT05082010bL7Sum01
9393;VT008279.GAL4@attP2;JT05082010bL2Sum01
9397;VT013878.GAL4@attP2;JT04082010L82Sum01
9398;VT029360.GAL4@attP2;JT04082010L7Sum01
9400;VT048145.GAL4@attP2;JT04082010L75Sum01
9406;VT049374.GAL4@attP2;JT04082010L63Sum01
9407;VT008646.GAL4@attP2;JT04082010L62Sum01
9410;VT021054.GAL4@attP2;JT04082010L56Sum01
9412;VT022119.GAL4@attP2;JT04082010L53Sum01
9413;VT049357.GAL4@attP2;JT04082010L50Sum01
9414;VT023795.GAL4@attP2;JT02082010L1Sum01
9416;VT061087.GAL4@attP2;JT02082010L6Sum01
9418;VT065130.GAL4@attP2;JT02082010L15Sum01
9420;VT062983.GAL4@attP2;JT04082010L3Sum01
9421;VT033949.GAL4@attP2;JT04082010L11Sum01
9423;VT021016.GAL4@attP2;JT04082010L16Sum01
9424;VT044961.GAL4@attP2;JT04082010L19Sum01
9425;VT008665.GAL4@attP2;JT04082010L21Sum01
9427;VT050732.GAL4@attP2;JT04082010L27Sum01
9428;VT020740.GAL4@attP2;JT04082010L29Sum01
9431;VT017789.GAL4@attP2;JT04082010L33Sum01
9433;VT026394.GAL4@attP2;JT04082010L36Sum01
9435;VT019750.GAL4@attP2;JT04082010L40Sum01
9438;VT019916.GAL4@attP2;JT04082010L44Sum01
9441;VT008480.GAL4@attP2;JT04082010L102Sum01
9442;VT007190.GAL4@attP2;JT04082010L105Sum01
9447;VT005300.GAL4@attP2;JT04082010L120Sum01
9448;VT007178.GAL4@attP2;JT04082010L122Sum01
9449;VT005328.GAL4@attP2;JT04082010L127Sum01
9450;VT005295.GAL4@attP2;JT04082010L130Sum01
9452;VT005298.GAL4@attP2;JT04082010L137Sum01
9454;VT002057.GAL4@attP2;JT04082010L139Sum01
9456;VT008656.GAL4@attP2;JT04082010L142Sum01
9457;VT004992.GAL4@attP2;JT04082010L145Sum01
9460;VT001218.GAL4@attP2;JT04082010L149Sum01
9462;VT012762.GAL4@attP2;JT04082010L154Sum01
9463;VT021015.GAL4@attP2;JT04082010L157Sum01
9474;VT006404.GAL4@attP2;JT021210L73Sum01
9475;VT017123.GAL4@attP2;JT181110L5Sum01
9487;VT058386.GAL4@attP2;JT171110L43Sum01
9488;VT055415.GAL4@attP2;JT171110L5Sum01
9492;VT046020.GAL4@attP2;JT171110L17Sum01
9494;VT056150.GAL4@attP2;JT171110L22Sum01
9495;VT050139.GAL4@attP2;JT021210L77Sum01
9498;VT008889.GAL4@attP2;JT021210L29Sum01
9500;VT004453.GAL4@attP2;JT021210L39Sum01
9501;VT004441.GAL4@attP2;JT021210L45Sum01
9503;VT004456.GAL4@attP2;JT021210L76Sum01
9506;VT007346.GAL4@attP2;JT021210L82Sum01
9509;VT062056.GAL4@attP2;JT021210L12Sum01
9512;VT057293.GAL4@attP2;JT021210L23Sum01
9515;VT061378.GAL4@attP2;JT021210L86Sum01
9516;VT032461.GAL4@attP2;JT171110L38Sum01
9517;VT045624.GAL4@attP2;JT171110L34Sum01
9646;VT050313.GAL4@attP2;TP10112601L31Sum01
9650;VT049347.GAL4@attP2;TP10112601L26Sum01
9651;VT049977.GAL4@attP2;TP10112601L25Sum01
9654;VT005524.GAL4@attP2;TP10112601L19Sum01
9655;VT038816.GAL4@attP2;TP10112601L16Sum01
9656;VT023812.GAL4@attP2;TP10112601L15Sum01
9658;VT029203.GAL4@attP2;TP10112601L11Sum01
9660;VT025799.GAL4@attP2;TP10112601L08Sum01
9661;VT027956.GAL4@attP2;TP10112601L06Sum01
9663;VT024101.GAL4@attP2;TP10112901L37Sum01
9664;VT046004.GAL4@attP2;TP10112901L35Sum01
9665;VT022227.GAL4@attP2;TP10112901L34Sum01
9668;VT022226.GAL4@attP2;TP10112901L31Sum01
9670;VT022243.GAL4@attP2;TP10112901L28Sum01
9675;VT002594.GAL4@attP2;TP10112901L23Sum01
9677;VT023749.GAL4@attP2;TP10112901L20Sum01
9678;VT021724.GAL4@attP2;TP10112901L18Sum01
9681;VT023815.GAL4@attP2;TP10112901L15Sum01
9685;VT063534.GAL4@attP2;TP10112901L09Sum01
9686;VT055385.GAL4@attP2;TP10112901L06Sum01
9687;VT058868.GAL4@attP2;TP10112901L05Sum01
9690;VT055391.GAL4@attP2;TP10112901L02Sum01
9694;VT059129.GAL4@attP2;TP10120101L22Sum01
9696;VT050309.GAL4@attP2;TP10120101L19Sum01
9697;VT039621.GAL4@attP2;TP10120101L18Sum01
9700;VT016273.GAL4@attP2;TP10120101L15Sum01
9703;VT016843.GAL4@attP2;TP10120101L11Sum01
9705;VT062098.GAL4@attP2;TP10120101L08Sum01
9708;VT062856.GAL4@attP2;TP10120101L04Sum01
9709;VT002027.GAL4@attP2;TP10120101L02Sum01
9711;VT049888.GAL4@attP2;TP10120601L41Sum01
9713;VT043180.GAL4@attP2;TP10120601L37Sum01
9716;VT059796.GAL4@attP2;TP10120601L33Sum01
9721;VT045671.GAL4@attP2;TP10120601L27Sum01
9723;VT058873.GAL4@attP2;TP10120601L24Sum01
9725;VT050298.GAL4@attP2;TP10120601L20Sum01
9727;VT049339.GAL4@attP2;TP10120601L17Sum01
9729;VT033004.GAL4@attP2;TP10120601L14Sum01
9730;VT046233.GAL4@attP2;TP10120601L10Sum01
9735;VT042565.GAL4@attP2;TP10120601L05Sum01
9744;VT059694.GAL4@attP2;TP10121501L08Sum01
9745;VT059776.GAL4@attP2;TP10121501L06Sum01
9749;VT059688.GAL4@attP2;TP10121501L01Sum01
9750;VT061725.GAL4@attP2;TP10121701L03Sum01
9751;VT041267.GAL4@attP2;TP10121701L04Sum01
9753;VT044369.GAL4@attP2;TP10121701L08Sum01
9755;VT039488.GAL4@attP2;TP10121701L11Sum01
9757;VT064826.GAL4@attP2;TP10121701L14Sum01
9760;VT064912.GAL4@attP2;TP10121701L18Sum01
9761;VT047058.GAL4@attP2;TP10121701L20Sum01
9762;VT061534.GAL4@attP2;TP10121701L21Sum01
9764;VT047755.GAL4@attP2;TP10121701L25Sum01
9766;VT043294.GAL4@attP2;TP10121701L27Sum01
9767;VT043709.GAL4@attP2;TP10121701L29Sum01
9773;VT012634.GAL4@attP2;TP10121701L36Sum01
9777;VT021791.GAL4@attP2;JT021210L35Sum01
9778;VT036983.GAL4@attP2;JT021210L1Sum01
9781;VT010665.GAL4@attP2;JT021210L14Sum01
9784;VT014716.GAL4@attP2;JT021210L17Sum01
9792;VT021795.GAL4@attP2;JT021210L41Sum01
9796;VT023747.GAL4@attP2;JT021210L51Sum01
9799;VT024026.GAL4@attP2;JT021210L55Sum01
9800;VT014467.GAL4@attP2;JT021210L6Sum01
9801;VT058024.GAL4@attP2;JT171110L13Sum01
9802;VT041889.GAL4@attP2;JT071210L42Sum01
9804;VT058382.GAL4@attP2;JT171110L41Sum01
9805;VT055797.GAL4@attP2;JT171110L42Sum01
9813;VT038782.GAL4@attP2;JT021210L62Sum01
9816;VT049344.GAL4@attP2;JT071210L1Sum01
9818;VT055402.GAL4@attP2;JT071210L6Sum01
9819;VT055077.GAL4@attP2;JT071210L9Sum01
9821;VT027957.GAL4@attP2;JT071210L12Sum01
9822;VT043370.GAL4@attP2;JT071210L13Sum01
9824;VT036784.GAL4@attP2;JT071210L16Sum01
9826;VT013666.GAL4@attP2;JT071210L20Sum01
9830;VT058704.GAL4@attP2;JT071210L24Sum01
9831;VT056647.GAL4@attP2;JT071210L28Sum01
9834;VT057338.GAL4@attP2;JT071210L34Sum01
9836;VT062493.GAL4@attP2;JT071210L38Sum01
9839;VT043777.GAL4@attP2;JT071210L48Sum01
9842;VT049124.GAL4@attP2;JT071210L52Sum01
9844;VT015789.GAL4@attP2;JT041110L21Sum01
9845;VT001432.GAL4@attP2;JT041110L10Sum01
9848;VT014788.GAL4@attP2;JT111110L24Sum01
9849;VT015834.GAL4@attP2;JT111110L29Sum01
9850;VT040566.GAL4@attP2;TP10122001L01Sum01
9853;VT037213.GAL4@attP2;TP10122001L05Sum01
9855;VT062967.GAL4@attP2;TP10122001L07Sum01
9857;VT049494.GAL4@attP2;TP10122001L10Sum01
9860;VT048142.GAL4@attP2;TP10122001L14Sum01
9864;VT048140.GAL4@attP2;TP10122001L19Sum01
9866;VT040978.GAL4@attP2;TP10122001L24Sum01
9867;VT040981.GAL4@attP2;TP10122001L25Sum01
9869;VT044847.GAL4@attP2;TP10122001L29Sum01
9871;VT044849.GAL4@attP2;TP10122001L32Sum01
9873;VT019078.GAL4@attP2;TP10122001L34Sum01
9877;VT028861.GAL4@attP2;JT281210R1GR1B1L1001
9878;VT033487.GAL4@attP2;JT151210L8Sum01
9879;VT032909.GAL4@attP2;JT151210L1Sum01
9880;VT032912.GAL4@attP2;JT151210L3Sum01
9884;VT024050.GAL4@attP2;JT151210L10Sum01
9887;VT024055.GAL4@attP2;JT151210L14Sum01
9891;VT029054.GAL4@attP2;JT151210L18Sum01
9893;VT027808.GAL4@attP2;JT151210L21Sum01
9896;VT035208.GAL4@attP2;JT151210L28Sum01
9898;VT038156.GAL4@attP2;JT151210L32Sum01
9900;VT032911.GAL4@attP2;JT161210L1Sum01
9901;VT029493.GAL4@attP2;JT161210L3Sum01
9903;VT045592.GAL4@attP2;JT161210L7Sum01
9904;VT044646.GAL4@attP2;JT161210L10Sum01
9906;VT045579.GAL4@attP2;JT161210L17Sum01
9908;VT045574.GAL4@attP2;JT161210L20Sum01
9911;VT046801.GAL4@attP2;JT161210L24Sum01
9913;VT043066.GAL4@attP2;JT091210L10Sum01
9914;VT021454.GAL4@attP2;JT091210L2Sum01
9916;VT021046.GAL4@attP2;JT091210L8Sum01
9919;VT048906.GAL4@attP2;JT091210L15Sum01
9920;VT055406.GAL4@attP2;JT091210L20Sum01
9922;VT063627.GAL4@attP2;JT091210L25Sum01
9924;VT056868.GAL4@attP2;JT091210L29Sum01
9925;VT041890.GAL4@attP2;JT091210L31Sum01
9926;VT062767.GAL4@attP2;JT091210L35Sum01
9928;VT040539.GAL4@attP2;TP10122101L02Sum01
9931;VT043697.GAL4@attP2;TP10122101L05Sum01
9933;VT040576.GAL4@attP2;TP10122101L08Sum01
9936;VT043707.GAL4@attP2;TP10122101L14Sum01
9937;VT034615.GAL4@attP2;TP10122101L16Sum01
9939;VT040972.GAL4@attP2;TP10122101L18Sum01
9941;VT031399.GAL4@attP2;TP10122101L21Sum01
9944;VT039565.GAL4@attP2;TP10122101L24Sum01
9952;VT045801.GAL4@attP2;TP10122101L30Sum01
9981;VT041424.GAL4@attP2;CM21122010L5Sum01
9982;VT026692.GAL4@attP2;CM21122010L46Sum01
9983;VT063301.GAL4@attP2;CM21122010L44Sum01
9984;VT048635.GAL4@attP2;CM21122010L36Sum01
9989;VT027954.GAL4@attP2;CM16072010R1GR1B1L0201
9993;VT008343.GAL4@attP2;CM16062010L5Sum01
9994;VT020715.GAL4@attP2;CM16062010L18Sum01
9995;VT008533.GAL4@attP2;CM16062010L11Sum01
10010;VT002218.GAL4@attP2;CM09082010R1GR1B1L1601
10011;VT008182.GAL4@attP2;CM09082010R1GR1B1L0801
10014;VT008659.GAL4@attP2;CM09082010R1GR1B1L0501
10015;VT043690.GAL4@attP2;CM09082010R1GR1B1L0301
10033;VT063642.GAL4@attP2;TP10122101L28Sum01
10039;VT026168.GAL4@attP2;TP10122901L06Sum01
10043;VT049502.GAL4@attP2;TP10122901L12Sum01
10044;VT025495.GAL4@attP2;TP10122901L16Sum01
10046;VT050220.GAL4@attP2;TP10122901L21Sum01
10047;VT050233.GAL4@attP2;TP10122901L23Sum01
10049;VT045793.GAL4@attP2;TP10122901L27Sum01
10051;VT033611.GAL4@attP2;TP10122901L29Sum01
10054;VT043653.GAL4@attP2;TP10122901L32Sum01
10057;VT044843.GAL4@attP2;TP10123001L01Sum01
10061;VT043670.GAL4@attP2;TP10123001L05Sum01
10064;VT048160.GAL4@attP2;TP10123001L09Sum01
10066;VT019062.GAL4@attP2;TP10123001L12Sum01
10067;VT043710.GAL4@attP2;TP10123001L13Sum01
10070;VT003280.GAL4@attP2;CM30032010L10Sum01
10071;VT006392.GAL4@attP2;CM29032010L29Sum01
10072;VT057469.GAL4@attP2;CM28012010L28Sum01
10073;VT000357.GAL4@attP2;CM28012010L24Sum01
10076;VT038822.GAL4@attP2;CM28012010L19Sum01
10077;VT014208.GAL4@attP2;CM27012010L25Sum01
10078;VT009847.GAL4@attP2;CM23022010L9Sum01
10079;VT012709.GAL4@attP2;CM23022010L3Sum01
10082;VT017421.GAL4@attP2;CM23022010L15Sum01
10083;VT020744.GAL4@attP2;CM23012010L4Sum01
10084;VT046099.GAL4@attP2;CM23012010L24Sum01
10085;VT039305.GAL4@attP2;CM23012010L20Sum01
10086;VT063546.GAL4@attP2;CM20032010L9Sum01
10087;VT015342.GAL4@attP2;CM20032010L6Sum01
10088;VT044833.GAL4@attP2;CM20032010L5Sum01
10090;VT012637.GAL4@attP2;CM20032010L22Sum01
10092;VT010666.GAL4@attP2;CM20032010L19Sum01
10095;VT006865.GAL4@attP2;CM20032010L15Sum01
10096;VT049355.GAL4@attP2;CM20032010L13Sum01
10097;VT020958.GAL4@attP2;CM20032010L11Sum01
10101;VT025782.GAL4@attP2;CM18022010R1GR1B1L0101
10102;VT024083.GAL4@attP2;CM18012010L15Sum01
10105;VT044958.GAL4@attP2;CM17042010L40Sum01
10109;VT029306.GAL4@attP2;CM17022010L2Sum01
10110;VT005523.GAL4@attP2;CM17022010L17Sum01
10111;VT028338.GAL4@attP2;CM17022010L14Sum01
10113;VT004465.GAL4@attP2;CM16032010L25Sum01
10114;VT049479.GAL4@attP2;CM16032010L22Sum01
10115;VT049481.GAL4@attP2;CM16032010L21Sum01
10117;VT012300.GAL4@attP2;CM16032010L1Sum01
10118;VT026830.GAL4@attP2;CM16032010L16Sum01
10119;VT040052.GAL4@attP2;CM16032010L13Sum01
10120;VT007344.GAL4@attP2;CM16012010L17Sum01
10121;VT042007.GAL4@attP2;CM15052010L5Sum01
10122;VT016255.GAL4@attP2;CM15052010L53Sum01
10124;VT017247.GAL4@attP2;CM15052010L50Sum01
10126;VT016114.GAL4@attP2;CM15052010L43Sum01
10127;VT004437.GAL4@attP2;CM15052010L42Sum01
10129;VT003376.GAL4@attP2;CM15052010L38Sum01
10131;VT002857.GAL4@attP2;CM30032010L21Sum01
10132;VT049120.GAL4@attP2;CM30032010L16Sum01
10134;VT050734.GAL4@attP2;CM30032010L12Sum01
10135;VT058998.GAL4@attP2;CM29032010L18Sum01
10136;VT043167.GAL4@attP2;CM29032010L15Sum01
10137;VT048860.GAL4@attP2;CM29032010L12Sum01
10139;VT044166.GAL4@attP2;CM29032010L07Sum01
10140;VT033295.GAL4@attP2;CM29032010L03Sum01
10148;VT025945.GAL4@attP2;JT281210R1GR1B1L0601
10157;VT008191.GAL4@attP2;DL20100721L18Sum01
10167;VT025594.GAL4@attP2;DL20100721L11Sum01
10170;VT002458.GAL4@attP2;DL20100721L13Sum01
10171;VT014718.GAL4@attP2;DL20100721L27Sum01
10172;VT055398.GAL4@attP2;DL20100721L33Sum01
10173;VT025783.GAL4@attP2;DL20100721L35Sum01
10174;VT016266.GAL4@attP2;DL20100721L40Sum01
10175;VT012286.GAL4@attP2;DL20100721L47Sum01
10176;VT025801.GAL4@attP2;DL20100721L49Sum01
10177;VT032275.GAL4@attP2;DL20100721L53Sum01
10178;VT039047.GAL4@attP2;DL20100721L57Sum01
10180;VT001217.GAL4@attP2;DL20100721L60Sum01
10182;VT058968.GAL4@attP2;TP11011201L11Sum01
10184;VT050384.GAL4@attP2;TP11011201L14Sum01
10187;VT061484.GAL4@attP2;TP11011201L17Sum01
10188;VT022245.GAL4@attP2;TP11011201L23Sum01
10190;VT034564.GAL4@attP2;TP11011201L26Sum01
10195;VT044122.GAL4@attP2;TP11011201L31Sum01
10196;VT031409.GAL4@attP2;TP11011201L33Sum01
10202;VT058997.GAL4@attP2;CM15052010L26Sum01
10203;VT017419.GAL4@attP2;CM09022010L11Sum01
10204;VT015787.GAL4@attP2;CM06022010L7Sum01
10205;VT057470.GAL4@attP2;CM06022010L18Sum01
10207;VT045996.GAL4@attP2;CM10042010L24Sum01
10212;VT040348.GAL4@attP2;CM10042010L6Sum01
10213;VT014702.GAL4@attP2;CM16012010L11Sum01
10215;VT047168.GAL4@attP2;CM15052010L2Sum01
10216;VT047163.GAL4@attP2;CM15052010L29Sum01
10218;VT036269.GAL4@attP2;CM15012010L11Sum001
10220;VT057349.GAL4@attP2;CM17042010L23Sum01
10221;VT047148.GAL4@attP2;CM17042010L20Sum01
10222;VT042000.GAL4@attP2;CM17042010L13Sum01
10225;VT048859.GAL4@attP2;CM18012010L1Sum01
10226;VT023565.GAL4@attP2;CM18012010L10Sum01
10227;VT058699.GAL4@attP2;CM17042010L28Sum01
10228;VT028545.GAL4@attP2;CM18012010L13Sum01
10233;VT023950.GAL4@attP2;CM18012010L4Sum01
10235;VT003382.GAL4@attP2;CM21012010L26Sum01
10237;VT061213.GAL4@attP2;CM21012010L22Sum01
10241;VT007079.GAL4@attP2;CM23012010L17Sum01
10242;VT001605.GAL4@attP2;CM23012010L10Sum01
10245;VT062489.GAL4@attP2;TP11011401L01Sum01
10247;VT028511.GAL4@attP2;TP11011401L05Sum01
10251;VT061517.GAL4@attP2;TP11011401L09Sum01
10253;VT036980.GAL4@attP2;TP11011401L12Sum01
10257;VT021042.GAL4@attP2;TP11011401L16Sum01
10259;VT041791.GAL4@attP2;TP11011401L19Sum01
10260;VT063106.GAL4@attP2;TP11011401L21Sum01
10261;VT032722.GAL4@attP2;TP11011401L22Sum01
10265;VT045265.GAL4@attP2;TP11011401L26Sum01
10266;VT042757.GAL4@attP2;TP11011401L30Sum01
10267;VT049025.GAL4@attP2;TP11011401L31Sum01
10269;VT001214.GAL4@attP2;DL20100713L29Sum01
10270;VT010667.GAL4@attP2;DL20100712L2Sum01
10271;VT012766.GAL4@attP2;DL20100712L9Sum01
10273;VT019726.GAL4@attP2;DL20100712L18Sum01
10274;VT026340.GAL4@attP2;DL20100712L21Sum01
10275;VT002053.GAL4@attP2;DL20100712L25Sum01
10278;VT006197.GAL4@attP2;DL20100712L29Sum01
10279;VT013452.GAL4@attP2;DL20100712L36Sum01
10280;VT011139.GAL4@attP2;DL20100712L40Sum01
10281;VT023808.GAL4@attP2;DL20100712L42Sum01
10285;VT015792.GAL4@attP2;DL20100712L47Sum01
10286;VT000129.GAL4@attP2;DL20100712L55Sum01
10294;VT038335.GAL4@attP2;CM28012010L8Sum01
10295;VT038448.GAL4@attP2;CM28012010L12Sum01
10296;VT044101.GAL4@attP2;CM28012010L14Sum01
10297;VT040350.GAL4@attP2;CM17012010L14Sum01
10298;VT061714.GAL4@attP2;CM17012010L16Sum01
10299;VT007770.GAL4@attP2;CM17012010L31Sum01
10300;VT046778.GAL4@attP2;CM17012010L61Sum01
10301;VT026002.GAL4@attP2;CM17012010L67Sum01
10302;VT015434.GAL4@attP2;CM17012010L68Sum01
10303;VT007764.GAL4@attP2;CM18012011L1Sum01
10304;VT008179.GAL4@attP2;CM18012011L28Sum01
10305;VT043155.GAL4@attP2;CM15052010L11Sum01
10306;VT043090.GAL4@attP2;CM15052010L13Sum01
10308;VT043143.GAL4@attP2;CM15052010L17Sum01
10309;VT029577.GAL4@attP2;CM15052010L18Sum01
10311;VT008539.GAL4@attP2;CM11012010L32Sum01
10312;VT025967.GAL4@attP2;CM11032010L13Sum01
10314;VT063959.GAL4@attP2;CM11032010L18Sum01
10315;VT050405.GAL4@attP2;CM11032010L26Sum01
10317;VT016460.GAL4@attP2;CM10042010L21Sum01
10318;VT019761.GAL4@attP2;CM10042010L2Sum01
10319;VT015782.GAL4@attP2;CM10042010L30Sum01
10320;VT047971.GAL4@attP2;CM10042010L33Sum01
10321;VT038792.GAL4@attP2;CM11012010L24Sum01
10322;VT040042.GAL4@attP2;CM10042010L15Sum01
10329;VT002226.GAL4@attP2;CM23012010L9Sum01
10330;VT041044.GAL4@attP2;CM23022010L19Sum01
10331;VT057018.GAL4@attP2;CM27012010L22Sum01
10341;VT043686.GAL4@attP2;CM17012010L48Sum01
10347;VT033233.GAL4@attP2;CM27012010L28Sum01
10350;VT046799.GAL4@attP2;CM18012011L7Sum01
10351;VT008443.GAL4@attP2;DL201000324L702
10352;VT021420.GAL4@attP2;DL201000324L202
10355;VT013877.GAL4@attP2;DL201000901R1GR1B1L4301
10356;VT009947.GAL4@attP2;DL201000901L5Sum01
10357;VT008652.GAL4@attP2;DL201000901R1GR1B1L1001
10359;VT008816.GAL4@attP2;DL201000901R1GR1B1L1401
10360;VT014424.GAL4@attP2;DL201000901R1GR1B1L2101
10362;VT017382.GAL4@attP2;DL201000901R1GR1B1L3301
10363;VT010000.GAL4@attP2;DL201000901R1GR1B1L3701
10366;VT008172.GAL4@attP2;DL20100329L4602
10367;VT007349.GAL4@attP2;DL2010031701L7Sum02
10368;VT007843.GAL4@attP2;DL2010031701L9Sum02
10370;VT008457.GAL4@attP2;DL2010031701L18Sum02
10371;VT006391.GAL4@attP2;DL2010031701L21Sum02
10373;VT016613.GAL4@attP2;DL20100322L302
10374;VT009950.GAL4@attP2;DL20100322L502
10376;VT000926.GAL4@attP2;DL20100329L2Sum02
10378;VT043084.GAL4@attP2;DL20100329L4Sum02
10380;VT057292.GAL4@attP2;DL20100329L14Sum02
10381;VT063643.GAL4@attP2;DL20100329L15Sum02
10383;VT014206.GAL4@attP2;DL20100329L28Sum02
10384;VT056448.GAL4@attP2;DL20100329L32Sum02
10385;VT008973.GAL4@attP2;DL20100329L33Sum02
10386;VT001597.GAL4@attP2;DL20100329L37Sum02
10391;VT010258.GAL4@attP2;DL2010032201L7Sum02
10392;VT043168.GAL4@attP2;DL2010032201L28Sum02
10393;VT008885.GAL4@attP2;DL2010032201L19Sum02
10394;VT008658.GAL4@attP2;DL2010032201L4602
10396;VT012408.GAL4@attP2;DL20100408L6Sum02
10398;VT017652.GAL4@attP2;DL20100408L8Sum02
10399;VT064887.GAL4@attP2;DL20100408L29Sum02
10400;VT000770.GAL4@attP2;DL20100408L36Sum02
10401;VT007074.GAL4@attP2;DL20100408L41Sum02
10402;VT064511.GAL4@attP2;DL20100408L44Sum02
10403;VT057274.GAL4@attP2;DL20100408L6202
10405;VT007072.GAL4@attP2;DL20100408L5402
10407;VT043782.GAL4@attP2;DL20100412L2Sum02
10408;VT040048.GAL4@attP2;DL20100412L5Sum02
10409;VT043164.GAL4@attP2;DL20100412L11Sum02
10410;VT059001.GAL4@attP2;DL20100412L28Sum02
10411;VT016258.GAL4@attP2;DL20100412L32Sum02
10412;VT007846.GAL4@attP2;DL20100412L39Sum02
10413;VT017663.GAL4@attP2;DL20100420L8Sum01
10418;VT018653.GAL4@attP2;DL2010041301L3Sum02
10420;VT016245.GAL4@attP2;DL2010041301L16Sum02
10424;VT006199.GAL4@attP2;DL20100421R1GR1B1L2502
10425;VT010664.GAL4@attP2;DL20100421R1GR1B1L4702
10428;VT044171.GAL4@attP2;DL20100421R1GR1B1L3702
10430;VT055834.GAL4@attP2;DL20100421R1GR1B1L4102
10433;VT023800.GAL4@attP2;DL20100421R1GR1B1L5102
10434;VT017791.GAL4@attP2;DL2010042802L9Sum02
10435;VT029310.GAL4@attP2;DL20100421L7Sum02
10436;VT026655.GAL4@attP2;DL20100421L12Sum02
10438;VT016117.GAL4@attP2;DL2010042802L4Sum02
10440;VT019351.GAL4@attP2;DL20100420L10Sum01
10441;VT038204.GAL4@attP2;DL20100420L20Sum01
10442;VT049117.GAL4@attP2;DL20100420L14Sum01
10443;VT010275.GAL4@attP2;DL2010041301L19Sum02
10444;VT044969.GAL4@attP2;DL2010041301L23Sum02
10447;VT049126.GAL4@attP2;DL2010041301L30Sum02
10448;VT007339.GAL4@attP2;DL2010041301L42Sum02
10449;VT040747.GAL4@attP2;DL2010041301L51Sum02
10451;VT002213.GAL4@attP2;DL2010041301L57Sum02
10460;VT034631.GAL4@attP2;YW10032201L1Sum01
10463;VT033647.GAL4@attP2;YW10040301L15Sum01
10480;VT050671.GAL4@attP2;YW09101701L7Sum01
10481;VT049348.GAL4@attP2;YW09101701L4Sum01
10482;VT050279.GAL4@attP2;YW09101701L3Sum01
10484;VT021536.GAL4@attP2;YW09101701L12Sum01
10486;VT050273.GAL4@attP2;YW09101601L8Sum01
10487;VT049139.GAL4@attP2;YW09101601L6Sum01
10488;VT055897.GAL4@attP2;YW09101601L2Sum01
10490;VT041432.GAL4@attP2;YW09101003L4Sum01
10491;VT058551.GAL4@attP2;YW09101003L15Sum01
10492;VT058554.GAL4@attP2;YW09101003L12Sum01
10493;VT045783.GAL4@attP2;YW09101002L7Sum01
10494;VT064575.GAL4@attP2;YW09101002L4Sum01
10495;VT049497.GAL4@attP2;YW09101002L3Sum01
10496;VT040584.GAL4@attP2;YW09101001L9Sum01
10497;VT040599.GAL4@attP2;YW09101001L4Sum01
10498;VT040587.GAL4@attP2;YW09101001L28Sum01
10499;VT031567.GAL4@attP2;YW09101001L27Sum01
10500;VT049486.GAL4@attP2;YW09101001L21Sum01
10501;VT064566.GAL4@attP2;YW09101001L1Sum01
10503;VT064570.GAL4@attP2;YW09101001L17Sum01
10505;VT040353.GAL4@attP2;YW09093001L38Sum01
10506;VT041893.GAL4@attP2;YW09093001L32Sum01
10508;VT019718.GAL4@attP2;YW09093001L24Sum01
10509;VT016371.GAL4@attP2;YW09093001L21Sum01
10510;VT030868.GAL4@attP2;YW09093001L18Sum01
10512;VT019579.GAL4@attP2;YW09092703L8Sum01
10513;VT044028.GAL4@attP2;YW09092702L8Sum01
10515;VT025935.GAL4@attP2;YW09092702L19Sum01
10516;VT017250.GAL4@attP2;YW09092702L18Sum01
10518;VT039308.GAL4@attP2;YW09092701L8Sum01
10521;VT017258.GAL4@attP2;YW09092701L23Sum01
10522;VT048567.GAL4@attP2;YW09092701L21Sum01
10525;VT017662.GAL4@attP2;YW09092701L18Sum01
10527;VT002224.GAL4@attP2;YW09092701L11Sum01
10528;VT004439.GAL4@attP2;YW09092401L9Sum01
10530;VT064562.GAL4@attP2;YW09092401L5Sum01
10532;VT014709.GAL4@attP2;YW09092401L35Sum01
10533;VT036266.GAL4@attP2;YW09092401L32Sum01
10535;VT040017.GAL4@attP2;YW09092401L2Sum01
10536;VT019835.GAL4@attP2;YW09092401L27Sum01
10537;VT001599.GAL4@attP2;YW09092401L26Sum01
10540;VT001592.GAL4@attP2;YW09092401L22Sum01
10541;VT050239.GAL4@attP2;YW09092401L20Sum01
10545;VT040004.GAL4@attP2;YW09092401L15Sum01
10547;VT045156.GAL4@attP2;YW09092401L11Sum01
10549;VT019074.GAL4@attP2;YW09092103L24Sum01
10555;VT028198.GAL4@attP2;TP11011701L02Sum01
10558;VT030557.GAL4@attP2;TP11011701L05Sum01
10561;VT029755.GAL4@attP2;TP11011701L08Sum01
10564;VT043645.GAL4@attP2;TP11011701L11Sum01
10566;VT022238.GAL4@attP2;TP11011701L13Sum01
10571;VT063567.GAL4@attP2;TP11011701L18Sum01
10572;VT021842.GAL4@attP2;TP11011701L19Sum01
10576;VT063359.GAL4@attP2;TP11011701L24Sum01
10577;VT041376.GAL4@attP2;TP11011701L26Sum01
10579;VT045288.GAL4@attP2;TP11012401L01Sum01
10581;VT026841.GAL4@attP2;TP11012401L03Sum01
10583;VT018574.GAL4@attP2;TP11012401L05Sum01
10585;VT029813.GAL4@attP2;TP11012401L07Sum01
10588;VT048935.GAL4@attP2;TP11012401L10Sum01
10591;VT042788.GAL4@attP2;TP11012401L13Sum01
10593;VT042746.GAL4@attP2;TP11012401L16Sum01
10596;VT054915.GAL4@attP2;TP11012401L20Sum01
